,Quote,Genre,Category
2598,“I don’t want to hear it. Go back to Sammy and get your platter of gonorrhea with a heaping side order of chlamydia. It’s free. Please leave.”,"heartbreak,love,romance",Romance
2599,“Haven’t I proved to you yet that I don’t give a damn about your missing parts?”,romance,Romance
2600,“He turned then and those blue eyes met hers from across the sea of people. Her stomach bottomed out. Damn it. She couldn't be attracted to the arrogant ass.Somehow repeating herself wasn't helping.”,"magic,romance,vampires,werewolves",Romance
2601,“Bella: I love you. Edward: You are my life now.”,romance,Romance
2602,“It was as if the rare joy that had formed in my heart was replaced by a pale shadow threatening to engulf me at that very moment. Victory didn’t matter now. She did!”,"love,romance,sad",Romance
2603,“I felt the same way the world felt about Kurtis; It revolved around him.”,"ego,love,obsessed,paranormal-romance,pride,romance",Romance
2604,“We both must burn this midnight oil together. You’re just as new to me as I am you.” --Andrew”,"abyss,fantasy,fiction,kreitzer,love,romance,timeless,timeless-series",Romance
2605,"“She trailed off when she realised Will was turning a dull red. For a big, muscular guy, he sure blushed a lot.”",romance,Romance
2606,"“When you are in a room with Kurtis, whether its one or a hundred he is the only person that matters.”","happiness,inspirational,paranormal-romance,romance,vanity",Romance
2607,"“GET IN"" he says, getting in on the driver side. I get in with no questions. Okay. This is a bad movie waiting to happen-I'm getting in a car with a guy I just met today who is keeping secrets from me. What the hell is wrong with me? I'm too scared to speak or ask or run away, though. So I just get in and put on my seat belt. I am so stupid.”","fantasy-fiction,humor,romance,ya",Romance
2608,"“Morning breath here. ‘A dirty mouth you say,’ clean it up with Orbit.” Maya chuckled. “Unless you have gum, I’m not letting you near me.” She reached for a pillow and plopped it over her face. “Ha-ha! Good one. No gum on me, but I’ll settle for kissing your belly.” Alex whisked her pajama top up and knelt down to kiss the roundest part of her tummy.”","heartbreak,love,romance",Romance
2609,"“Maligned –powerfully-drawn characters acting out a disturbing view of our future.” -David Compton, New York Times Best-Selling author”","dystopian,romance,science-fiction,thriller",Romance
2610,"“Why should you think that I should woo in scorn?Scorn and derision never come in tears:Look, when I vow, I weep; and vows so born,	In their nativity all truth appears.How can these things in me seem scorn to you,Bearing the badge of faith, to prove them true?”","love,romance,unrequited-love",Romance
2611,“Mistakes? That's why they put erasers on pencils.”,"autobiography,biography,fiction,inspirational,memoir,romance,science-fiction",Romance
2612,"“I love you, Louise Downe McCord. You drive me absolutely crazy sometimes, and this is one of those times, but I love you.”","confession,historical,love,romance",Romance
2613,"“My love, you are playing with a fire that you do not fully understand.” His voice was deep and controlled. “There are times I may not be able to control myself. I am injured, and I need to feed – this would be one of those times.” ~Cole”","cole,desire,hunger,paranormal-romance,romance,vampire",Romance
2614,“Un paraíso conseguido sin esfuerzo no entusiasma al creyente.”,"autobiografia,romance",Romance
2615,"“Their daughter scrunched up her hands and legs, waving them wildly in the air. He opened his palm, allowing the babe to kick his hand.""Is she like a puppy?""Constance choked. ""What!""He looked up. ""Will she get her spots later?""Laughter bubbled up from within her as she playfully whacked him on the shoulder. ""Yes. Yes, I'm afraid she will. As soon as the sun touches her skin, the freckles will appear.""A delicious two-dimple grin spread across his face. ""Good. I find I'm rather partial to freckled redheads.”","a-bride-most-begrudging,bride,brides,christian,christian-romance,connie,constance,constance-morrow,deeanne-gist,drew,drew-o-conner,historical,historical-romance,inspirational,inspirational-romance,romance",Romance
2616,"“Bathsheba looked at Benedict. ""You never told me they were matchmaking.""""He didn't notice!"" said his father before Benedict could answer. ""He didn't notice handsome young misses of unexceptionable family. He didn't notice beautiful heiresses. We tried bluestockings. We tried country girls. We tried everything. He didn't notice! But Bathsheba Winngate, the most notorious woman in all of England, he noticed.""""We notorious women tend to stand out,"" she said.”",romance,Romance
2617,"“Bitter disappointment pushed tears from her eyes.""Now what's wrong? I said you could wear it.""She drew in a shaky breath.""I w-wanted you to l-like my dreeessssss.""He moved his gaze over her.""The gown makes my mouth water, love.”","a-bride-most-begrudging,bride,brides,christian,christian-romance,connie,constance,constance-morrow,deeanne-gist,drew,drew-o-conner,historical,historical-romance,inspirational,inspirational-romance,romance",Romance
2618,“I can feel no sentiment of approbation inferior to love.”,"love,romance",Romance
2619,“You could have arrived atop a wildcat and no one would have said a word. They will adore you.”,"a-bride-most-begrudging,bride,brides,christian,christian-romance,connie,constance,constance-morrow,deeanne-gist,drew,drew-o-conner,historical,historical-romance,inspirational,inspirational-romance,romance",Romance
2620,"“Look. Isn't he beautiful?""Drew's expression softened. ""Ah, Nellie. He's bald, pink, and has no teeth. What's so beautiful about that?""Nellie's laugh tinkled out like musical chimes while she covered the babe back up.”","a-bride-most-begrudging,bride,brides,christian,christian-romance,connie,constance,constance-morrow,deeanne-gist,drew,drew-o-conner,historical,historical-romance,inspirational,inspirational-romance,romance",Romance
2621,"“Thought you didn't like red hair.""One of Drew's dimples kicked in as he draped an arm about Grandma's shoulder. ""Must have me confused with someone else, but I'm not surprised. Seems to happen to most of the older set at some point or other.”","a-bride-most-begrudging,bride,brides,christian,christian-romance,connie,constance,constance-morrow,deeanne-gist,drew,drew-o-conner,historical,historical-romance,inspirational,inspirational-romance,romance",Romance
2622,“I can do all things through Christ who strengthens me..Phil 3:14”,"christian,family,inspirational,love,romance",Romance
2623,"“Bila dari dulu aku tahu sebuah tabrakan bisa mempertemukanku dengan wanita cantik sepertimu, aku tak akan mengemudi terlalu hati-hati.”","cinta,relationship,romance,romance-novels,romantic,romantic-comedy",Romance
2624,"“Ganteng bukan segalanya. Kau belum tahu saja, sewaktu-waktu dia bisa berubah menjadi monster yang mengerikan.”","cinta,relationship,romance,romance-novels,romantic,romantic-comedy",Romance
2625,"“He must have seen her shock, because he said, ""You can't defeat the power of the book. But you can make it work for you.”","books,romance",Romance
2626,"“I wait, with some impatience in my pulse, but no doubt in my breast.”",romance,Romance
2627,"“Ah, God, Lys"" he breathed, and she opened her eyes to look up at him. She was the love of his heart, his true partner in both work and life, and the idea of losing her to the violence of the world they lived in scared the living shit out of him.But her smile lit her eyes, her face, and he pushed the darkness away and let himself grin back at her like the damn fool that he was. This moment-now-was perfect, and he wasn't going to let his fears interfere.”","alyssa,happy-ever-after,love,marriage,romance,sam",Romance
2628,"“It's not a romance, it's a love story.”","book,characters,love,romance",Romance
2629,"“no hay que desesperar de lograr aquello que deseamos, pues la asiduidad, si es constante, consigue el fin que se propone...”",romance,Romance
2630,"“Sneezeweed, Drew?""He grinned. ""Jealous?""""Surprised.""""Remind me, and I'll have a talk with Gerald. Give him a few tips.""""Promise?""""Absolutely.”","a-bride-most-begrudging,bride,brides,christian,christian-romance,connie,constance,constance-morrow,deeanne-gist,drew,drew-o-conner,historical,historical-romance,inspirational,inspirational-romance,romance",Romance
2631,“Love is not jealous.”,"inspirational,love,romance",Romance
2632,"“Karamel. Aku baru memperhatikan, warna matanya coklat keemasan, seperti sirup karamel yang selalu kucampurkan di kopiku.”","cinta,relationship,romance,romance-novels,romantic,romantic-comedy",Romance
2633,“You don't lose a partner you've been with for 30-odd years and just wake up one day with a smile.”,"romance,teenage-love",Romance
2634,"“Te aseguro que no soy de las que quieren a medias. Mis sentimientos siempre son profundos y arraigados""...”",romance,Romance
2635,“It’s been said that I have a problem admitting when I’m wrong. The main reason is because I never am.”,"love,romance",Romance
2636,"“Sunny laughed. ""It's okay. You're right, Emma. My name is unusual, but I like to think of it as... special also.""Special?Sam cocked his head as he studied Sunny. Almost all of her hair had escaped out of her ponytail now. She wore a baggy pink sweatshirt and had on the kind of drawstring plaid pants that would've set Bozo the Clown's heart pitter-pattering with envy. Her yellow tennis shoes were covered with dog hair.Yeah, special was one word for her.”","romance,romantic-comedy",Romance
2637,“Kau yakin kau sudah mengecek rias wajahmu? Matamu kelihatan seperti mata panda.”,"cinta,relationship,romance,romance-novels,romantic,romantic-comedy",Romance
2638,"“She tapped her chest. “No, I’m not a freak, okay, so could you stop pressuring me.”Rafael muttered something under his breath, throwing up his hands in surrender. “So what am I? What’s Karhl, Jayani, my brother, and all the BaSatai? Are we all freaks? Justbecause this human has some kind of fascination with labeling you, you believe in it. Be your own person, Armani, not what someone else says you are.”","paranormal-romance,romance,urban-fantasy-series,young-adult-urban-fantasy",Romance
2639,"“And then of course there was her opinion to consider. Would she ever care to entertain the thought of kissing him, let alone marrying him? He was willing to bet his life that she wasn't. Not yet anyway. Therefore, he had made up his mind. He had devised a carefully thought-out plan, its sole purpose being to eventually ensure Emily's hand in marriage. And he would do it the old fashioned way--through trickery.”","miss-rutherford,romance,sophie-barnes",Romance
2640,"“You are safe with me.""""I am not at all safe, with you. But I have no desire to be elsewhere.”",romance,Romance
2641,"“It's hard to walk away from a winning streak, even harder to leave the table when you're on a losing one.”","blackjack,casino,gambling,romance,travel",Romance
2642,"“My heart, for unknown reasons, seems to freeze in motion in my chest. I can see he senses it and he holds his pause to enjoy my suffering, prolonging my ignorance. “Viktor, what?”","bluestocking-girl,dark,family-saga,gothic,gwenn-wright,mystery,romance,secrets,thriller,viktor,von-strassenberg",Romance
2643,"“With that, I took a deep breath and leapt; spreading my arms, pretending I could fly . . .”","death,dreams,love,reincarnation,romance,soulmates",Romance
2644,"“Because in some other universe, you are me, I am you, and we are perfectly happy together. Or perhaps not… and just like this…”","love,passion,philosophy,remembrance,romance",Romance
2645,"“Is the mask magic?"" he demanded with sudden, passionate interest.""Yes."" I bowed my head, so that our eyes no longer met. ""I made it magic to keep you safe. The mask is your friend, Erik. As long as you wear it, no mirror can ever show you the face again.""He was silent then and when I showed him the new mask he accepted it without question and put it on hastily with his clumsy, bandaged fingers. But when I stood up to go, he reacted with panic and clutched at my grown.""Don't go! Don't leave me here in the dark.""""You are not in the dark,"" I said patiently. ""Look, I have left the candle ...""But I knew, as I looked at him, that it would have made no difference if I had left him fifty candles. The darkness he feared was in his own mind and there was no light in the universe powerful enough to take that darkness from him.With a sigh of resignation I sat back on the bed and began to sing softly; and before I had finished the first verse, he was asleep.The bandages on his hands and wrists showed white and eerie in the candle-light, as I eased my skirts from his grasp.I knew that Marie was right.Physically and mentally, I had scarred him for life.”","phantom-of-the-opera,romance",Romance
2646,“The features of character are carved out of adversity.”,"autobiography,biography,fiction,inspirational,memoir,romance,science,science-fiction",Romance
2647,"“He couldn’t look back at the children. He couldn’t think of it. All he could do was watch the eyes of his wife.He pulled her to him, her body soft, her skin warm. She was life, she was his. He took her lips and tasted his freedom once more. The subtle tenderness. The hope hidden in joined breath. He took it into himself. Soaking in the peace that came with it. And even as the rustling began he felt still, he felt calm. Scratching and scrapping within the stones, and the rustle of wings. But all Eli knew was the nature of love.”","death,hope,hope-and-despair,kiss-of-death,kissing,love,love-story,lovers,romance,sacrifice",Romance
2648,"“At the sound of my name, those two worlds on either side of me collide, and my lips meet his. Time ceases to exist, and so, apparently does any logic that my mind is hanging on to. Logic would say that this is insane; every other fibre of my being says it's right.”","kiss,logic-of-heart,love,romance,time",Romance
2649,“Do you still do the clubs?”Jake shakes his head. “You do the clubsbecause you can’t find what you need at home. I’ve got everything I need. I’ve got the answer to needs I didn’t even know I had.”,"love,romance",Romance
2650,"“A punching bag. The guy was pounding on a punching bag. That realization took about a nanosecond to register in her brain before the real important information came to the forefront: LoriSue, God bless her slutty little soul, had been absolutely correct. He was male-stripper material, and he’d been thoughtful enough to strip to a pair of athletic shorts on his very first night in the neighborhood.”","humor,lust,romance,stud",Romance
2651,"“Yes. Kissing. Overrated.""""I could change your mind,"" Zach said, surprising the hell out of them both. Why would he take something as simple as this banter as a challenge? ""I don't know that I want to, but I feel right sure I could.""""How arrogant. How typically male.""""I suppose."" He shrugged and reached for the wine bottle. ""More?""She nodded, frowning now. ""How do you know you could change my mind? It's been a long time since you... well—""""Over two years."" The pain was there, an ache in his chest he imagined he would feel every time he thought of Hannah.And he thought of her every day. Dreamed of her about as often. But lately, maybe only in the past week, he'd begun to realize that his life had not ended with his wife's.He either had to die or start living again.”","historical,north-carolina,outer-banks,romance,sensual,sexy",Romance
2652,"“A first kiss is the demarcation line: the same information that a moment ago felt private, all of a suddens seems unfair to withhold. And with that exchange came more.”","kiss,romance",Romance
2653,"“Chris just watches, but he can't keep his mouth shut for long. ""Excellent, everyone is serving me. I'm glad you guys have finally figured out how it should be...now you just need to convince the world.”","gay,horses,romance",Romance
2654,“Devon Hamilton-Zemaitis was a beautiful woman. Being dead didn't change that.”,romance,Romance
2655,"“He looked at her, smiling. Her heart—which had been beating pretty rapidly all evening, increased in pace. His hair was ruffled and he had a scattering of sand on his arms. He was gorgeous. And he was looking at her as if she were covered in maple syrup and he wanted to lick it off. She couldn’t believe her luck.”",romance,Romance
2656,"“I will be so glad for you to hear not the sounds of gunfire but the sounds of church bells, and of people working in peace.”","romance,world-war-2",Romance
2657,"“You remarked once in a fit of pique you had made me famous. You were wrong, my dear. You have made me.”",romance,Romance
2658,"“Is it love to worship a saint in heaven, whom you dare not touch, who hovers above you like a cloud, which floats away from you even as you gaze? To love is to feel one being in the world at one with us, our equal in sin as well as in virtue. To love, for us men, is to clasp one woman with our arms, feeling that she lives and breathes just as we do, suffers as we do, thinks with us, loves with us, and, above all, sins with us. Your mock saint who stands in a niche is not a woman if she have not suffered, still less a woman if she have not sinned. Fall at the feet of your idol an you wish, but drag her down to your level after that- the only level she should ever reach, that of your heart.”","angel,love,romance",Romance
2659,"“The voice blurs and fades, like a faint cry riding on the tails of the wind. I yawn and stretch, rolling over. I fold my pillow under my head and wait for the voice to return. When I hear nothing but the sound of my own breathing I allow myself to drift back into a dreamless slumber.”","mythology,romance,young-adult-fiction,young-adult-series",Romance
2660,"“Kevin had been born to make love to a man, the same way I had.”","love,romance,tom",Romance
2661,"“He tugged my zipper down like he was unveiling a gift, spreading my pants open. “Yeah. There it is. You have a nice fat dick. I would have never guessed it.""“I’m Italian,” I said inanely.”","gay,mystery,romance",Romance
2662,"“Relationships are physics. Time transforms things- it has to, because the change from me to we means clearing away the fortifications you'r put up around your old personality. Living with Susannah made me feel as if I started riding Einstein's famous theoretical bus. Here's my understanding of that difficult idea, nutshelled: if you're riding a magic Greyhound, equipped for light-speed travel, you'll actually live though less time than will any pedestrians whom the bus passes by. So, for a neighbor on the street with a stopwatch, the superfast bus will take two hours to travel from Point A to Point B. But where you're on that Greyhound, and looking at the wipe of the world out those rhomboidial coach windows, the same trip will take just under twenty-four minutes. Your neighbor, stopwatch under thumb, will have aged eighty-six percent more than you have. It's hard to fathom. But I think it's exactly what adult relationships do to us: on the outside, years pass, lives change. But inside, it's just a day that repeats. You and your partner age at the same clip; it seems not time has gone by. Only when you look up from your relationship- when you step off the bus, feel the ground under your shoes- do you sense the sly, soft absurdity of romance physics.”","love,physics,relationships,romance",Romance
2663,“The first kiss is never just a kiss but a beautiful place you get to go only once.”,"love,romance",Romance
2664,"“True vice, my lady, would frighten us all, if it did not wear the mask of virtue. (p.56)”","georgian,historical-fiction,romance",Romance
2665,"“Love isn't something you take from one to give to another. Love is to be shared among all; the more people we have in our family, the more love there will be to share.”","love,romance",Romance
2666,"“beberapa orang bilangsaya gilabeberapa orang bilang saya bodohnamun, beberapa orang bilang saya sedang jatuh cinta”","crazyness,realize,romance",Romance
2667,"“Choice betrays character,” I said.“That’s not true.” Loring moved his finger along thesheet as if writing his name in cursive. “Eliza, you can’t judge a man solely on his actions. Sometimes actions are nothing more than reactions.”","music,romance",Romance
2668,"“Are you lovers?""""Excuse me?""""Do you mind my asking you?""""Yes.""""It's off the record.""""Then why do you need to know?""Daniel Moore smiled. A large, happy smile.""Because I would like to ask you to dinner.”",romance,Romance
2669,"“But as Ana pulled away on a west-bound highway with a werewolf riding shotgun and her thirst for blood calling yet again, she had this thought: Maybe a Misfit could never be normal, no matter how badly it wanted to.”","paranormal,romance,ya",Romance
2670,"“My Dearest Breena,   They will remember us. Long after these wars have been mourned and then forgotten long after Summer and Winter fairies lay aside their rancor for one another and forget that they have ever tasted hatred they will remember – Summer fairies and Winter too – of a fairy king who loved his queen. - Prince Kian”","fantasy-romance,frost-series,prince-kian,romance",Romance
2671,"“My desire, my sincere and heartfelt desire is to rip that surprisingly sheer garment from your body, toss you onto that bed, and indeed ravish you from head to toe. I wish to make love to you until you are too exhausted to do so much as stand without support. Until you call out my name in your dreams and reach for me in your sleep. Until you can think of no one and nothing beyond the touch of my hand, the caress of my lips.”","desire,love,romance",Romance
2672,"“I tell you all the time, you will never be able to replace me with a brass and steam contraption.”","cornelia-amiri,egyptian-steampunk,erotica-romance,lyrical-press,maeve-alpin,romance,steampunk,steampunk-romance,time-travel",Romance
2673,"“The northern star changes its position every ten thousand years, but friendships can last for all eternity.— RJPeters”","cobbs-field,crime,fiction,horror,humor,murder,mystery,r-j-peters,revenge-is-mine,rjpeters,romance,sex,suspense,waldon-house,waldon-house-vol-2",Romance
2674,“There ought to be a law that allows eavesdroppers to sue.”,"drama,paranormal,romance",Romance
2675,"“He grinned, a very dark and evil grin… the kind of grin that the Grinch had before he stole Christmas.”","romance,supernatural,thriller,young-adult-fiction",Romance
2676,"“Katherine stared intently at the cold, hard steel. She knew it would be loaded and that, if need be, there was extra ammunition in the back of the drawer. She would not be one of those girls, the ones who sit idly by and wait for the answers to come to them.”","love,romance,suspense,teenage-love,young-adult",Romance
2677,"“All I knew was, my Father was famous for being a loser, and a loser that wanted nothing to do with me, since the day I was born.”","crime-fiction,romance",Romance
2678,“Because I love you. Don't you get it? Not because Cassandra is a part of you and Coroebus is a part of me. I love you because you are Nadira. The strange beautiful Nadira. The Nadira that has such hatred for me it kills to see the anger in your eyes whenever you even glance at me. I love Nadira. Not Cassandra. I love you.”,"hate,love,paranormal-romance,romance",Romance
2679,"“Enough with the sadness! This dream is not for cry-babies...” he said, his face beaming with a wide smile.”","romance,supernatural,thriller,young-adult-fiction",Romance
2680,"“With no sense of smell, your memories dropped like pennies out of a ripped pocket, until the past was ashes and your parents were blanks: nothing more than the holes in Swiss cheese.”","grief-in-chains,romance",Romance
2681,"“Did you know, ma'am, that our mutual friend can say ""kiss my arse"" in six languages?”","kemble,romance",Romance
2682,"“Why don't you check out those teenagers in the middle row? They've been going at it like dogs in heat ever since the previews. They're probably both werewolves. And even if they aren't, you should throw them out on principle alone.”","romance,vampires,werewolves,ya,young-adult-fiction,zombies",Romance
2683,"“The problem with romance is the occlusion. The tunnel vision, drawing your every gaze downstream, into those other eyes, the flotsam of your better self, your clearer self, along for the ride. It doesn't matter what secrets swirl and bob in the waters beneath you, as you float toward that lady at Delphi, who, you imagined, reading Mythology, must have been beautiful. It doesn't matter that Charybdis, with no body, with no form, with only a mouth-as-being, couldn't have been evil, because she lacked the brain for it. It doesn't matter that following the logical course of events, the natural course, always disadvantages someone else, because love, after all, is simply a competition for resources, made infinitely complex and unknowable when squared and cubed and raised to every other emotional exponent - and then layered with sex and society and a bad memory for what those resources were in the first place.”","love,romance",Romance
2684,"“It is of no use mincing the matter; Dr John Marsh, after being regarded by his friends at home as hopelessly unimpressible—in short, an absolute woman-hater—had found his fate on a desolate isle of the Southern seas, he had fallen—nay, let us be just—had jumped over head and ears in love with Pauline Rigonda! Dr Marsh was no sentimental die-away noodle who, half-ashamed, half-proud of his condition, displays it to the semi-contemptuous world. No; after disbelieving for many years in the power of woman to subdue him, he suddenly and manfully gave in—sprang up high into the air, spiritually, and so to speak, turning a sharp somersault, went headlong down deep into the flood, without the slightest intention of ever again returning to the surface.”",romance,Romance
2685,"“For a moment she believed he had left, but as she shifted away from the wall she sensed him there beside the bed. He was very close.	Wretched curiosity!	 But she would fight it and not look.	“Katherine,” he whispered, his breath rolling in a warm wave across her cheek. A traitor tear spilled out, the humiliation was too much to contain. Gently, a finger dabbed the wetness from her skin. He said it again, softly, as though it pleased him just to say it, “Katherine.”	“Viktor!” the accented voice bellowed from below. And then the shadow was gone. 	Darkness overwhelmed her then and carried her away to a land of crows and mocking strangers.”","love,romance,romantic-suspense,thriller,tragic,young-adult-readers,young-adult-series",Romance
2686,"“For the next several minutes we forgot about scones and lollipops and SATs and politicians and the Secret Service and hovered in a blissful place, population of two—Max and me. When I was kissing Max, the rest of the world, and all my problems faded away.”","cassidy-calloway,romance,secrets-of-a-first-daughter",Romance
2687,"“And don't stress about the trip. We'll find some alone time in London,"" he continued, bending his head closer to mine. ""Nothing keeps 007 from romancing a beautiful woman.”","cassidy-calloway,romance,secrets-of-a-first-daughter",Romance
2688,"“Brick walls towered over her. Decrepit staircases crowded about her. Nothing had changed. The line there, the lessons there, the rape there. Shouldn't the place be crimson with blood and black with shame?”","historical-fiction,romance,world-war-ii",Romance
2689,“Reach for the Stars!”,"romance,women-s-fiction",Romance
2690,"“If we became a pal to what scared us the most, we could find a simple way to ease all that bothered us, we would find peace, peace that we could live with.”","paranormal-romance,romance,saga",Romance
2691,"“I am 15 and you are 51, I know you are the best, to be loved by, everyone.”","15,51,inspirational,love,poem,romance",Romance
2692,"“Finally when he climbed below deck after dark, wondering where his dinner was, perhaps with a storm come up and rough seas and blinding rains, I'd sulk and lure him into the warm and steamy darkness and from the hairs of his warm body I'd breed a myriad smiling, sparkle-eyed one-year-olds, my broods, my flocks. In the churning seas, below the waves, together inside our hammock woven in coarse sailcloth by Unguentine's deft hands, a spherical webbed sack which hung and swivelled between the two walls of our bedroom, we would spin round and round with lapping tongues and the soft suction of lips, whirling, our amorous centrifuge, all night long, zipped inside against the elements. Now, years and years later, those nights, the thought and touch of them is enough to make me throw myself down on the ground and roll in the dust like a hen nibbled by mites, generating clouds, stars and all the rest.”","love,romance,safety,sex",Romance
2693,"“You don’t understand,’ I said. ‘I need to be with her. With every fibre of my being I ache for her. I’m in love.’‘I do understand,’ said Zoran. ‘It was same for me with Mrs Zoran when I first meet her. But the feeling goes away after few hours.”","funny,romance",Romance
2694,“Time was of no consequence and I just hoped that eternity would start now. The person I used to be had suddenly ceased to exist. I was melting and being remodeled into nothing but the hand he was just holding right now.”,romance,Romance
2695,"“She raised her head and saw a squadron of fighter planes. She stretched her hand high as if she could grab hold and climb away from what she had done, from who she was.”","historical-fiction,romance,world-war-2",Romance
2696,"“If hate motivates your life, you'll never know the meaning of true love”",romance,Romance
2697,“Dammit. I think I’m in like with the naked man I met today.”,"funny,like,love,romance",Romance
2698,"“The workings of the male mind are twisted indeed."" Winnifred Crane”","historical-romance,humorous,romance",Romance
2699,"“Pedersen was always wooing her. Sometimes he was gracious and kind, but at other times when his failure wearied him he would be cruel and sardonic, with a suggestive tongue whose vice would have scourged her were it not that Marie was impervious, or too deeply inured to mind it. She always grinned at him and fobbed him off with pleasantries, whether he was amorous or acrid.'God Almighty,' he would groan, 'she is not good for me, this Marie. What can I do for her? She is burning me alive and the Skaggerack could not quench me, not all of it. The devil! What can I do with this? Some day I shall smash her across the eyes, yes, across the eyes.' So you see the man really loved her.(""The Tiger"")”","irony,love,romance,sadism",Romance
2700,"“So he was queer, E.M. Forster. It wasn't his middle name (that would be 'Morgan'), but it was his orientation, his romping pleasure, his half-secret, his romantic passion. In the long-suppressed novel Maurice the title character blurts out his truth, 'I'm an unspeakable of the Oscar Wilde sort.' It must have felt that way when Forster came of sexual age in the last years of the 19th century: seriously risky and dangerously blurt-able. The public cry had caught Wilde, exposed and arrested him, broken him in prison. He was one face of anxiety to Forster; his mother was another. As long as she lived (and they lived together until she died, when he was 66), he couldn't let her know.”","19th-century,closeted,coming-out,em-forster,gay-men,homosexuality,maurice-novel,mothers,oscar-wilde,romance,secrets,sexual-orientation",Romance
2701,“You don’t have any reason to be mad at me. You stole my life and I stole it back.”,"action,dark-creature,evil,hell,intrigue,manipulation,popular-fiction,revenge,romance,violence",Romance
2702,“Fate had played a cruel trick and turned him into a monster.”,"blackmail,dark,fantasy,ghost-suspense,hell,love,manipulation,murder,romance,violence",Romance
2703,“Out of the morass of darkness came a ray of hope. She lighted like a butterfly in a swarm of moths.”,"blackmail,dark-creature,evil,ghost-suspense,hell,love,manipulation,murder,romance,violence",Romance
2704,"“I can't. I w-want y-you, my own fucking twin!”","hawt,romance,twincest",Romance
2705,"“Looking back at him was a man who was battered and broken.And alive, for the first time in his life.”","christian,romance",Romance
2706,"“What exactly did having needs mean, while he was on the subject? That Delaney needed to have sex? that she craved an orgasm? And if that were the case, why couldn't she just take care of the matter on her won in the privacy of her home without putting him through all this torture? Anything was preferable to the thought of her being with Jake.”","friendship,humor,needs,romance,sex",Romance
2707,"“He wanted to die. He prayed for it. Through the roar in his ears, he begged for it.”","death,dying,romance",Romance
2708,"“What the hell was going on, why did I care, and why, oh why, did I not carry a pocket rocket in my purse? My girlie bits were still on fire, screaming for release after Mr. Sex God’s orgasmic touch.”","humor,paranormal,romance",Romance
2709,"“She closed her eyes briefly, feeling sick. Olivia had experienced strangulation before. Having to look directly into the face of the person who was killing you made the experience beyond awful. But there were worse things than that. Staring into the void of unresolved memory, living an eternal mystery, waking up night after night seeing the face of someone you desperately wanted to save but having not the slightest clue how to do it—all that was worse. If going through with this experience gave her the answers she needed, if it gave her peace, it would be well worth one-hundred-and-thirty seconds of fear and pain.”","leslie-parrish-books,paranormal,psychics,romance,romantic-suspense,thrillers",Romance
2710,"“I, the great and powerful D.S. will create a harem for all the women in the world!!!! For a woman, no greater joy exists in the entire universe than to fuck me, the ultimate sex symbol!!!”","fantasy,graphic-novel,humor,romance",Romance
2711,“Was she on some sort of Candid Camera version of This is Your Sucky Love Life?”,"humor,love,romance,sarcasm",Romance
2712,"“She’d rather make love to him then watch any movie. “We don’t have to. Did I do something wrong?”That made him turn to her. “Of course not.”“Oh. Then don’t you want to…” She trailed off, a blush rising.“Are you kidding me? More than anything.” His expression softened. “But, Maira, I don’t want to rush you, make you do something you aren’t ready for.”She stared at him. He was so pretty. Was he also stone-cold stupid?How could he think she wasn’t ready for it? She’d already thrown herself at him. Twice now, if he counted the kitchen disaster.”","humor,romance",Romance
2713,"“Linsey pulled away, smiling in a way that would have made him look almostangelic if it wasn’t for the blood smeared around his mouth. When he licked his lips clean, the angelic image became clearer. Blood welled up from two small cuts on his bottom lip, pooling in the full sweep his skin. I knew it wasn’t just my blood that I’d tasted.”","romance,vampire",Romance
2714,"“Random line from BURNING DARKNESS: Fonda Raine stepped out of the back end of a month in hell a hardened warrior, ready to undertake the most important task of her life: kill Eric Aruda.”","pnr,romance,suspense,urban-fantasy",Romance
2715,"“Mr. Herriton, don’t – please, Mr. Herriton – a dentist. His father’s a dentist.”	Philip gave a cry of personal disgust and pain. He shuddered all over, and edged away from his companion. A dentist! A dentist at Monteriano. A dentist in fairyland! False teeth and laughing gas and the tilting chair at a place which knew the Etruscan League, and the Pax Romana, and Alaric himself, and the Countess Matilda, and the Middle Ages, all fighting and holiness, and the Renaissance, all fighting and beauty! He thought of Lilia no longer. He was anxious for himself: he feared that Romance might die.”","dentist,disgust,italy,romance",Romance
2716,"“Ethan: ""Abstaining definitely doesn't work.""Beth: ""what do you suggest?""Ethan: ""We're obviously going to have to make love often, but keep the encounters from getting too intense."" He sounded perfectly serious, like he really believed what he was saying.”","humor,lucy-monroe,passion,romance",Romance
2717,“One of the best lovers in Hollywood. What would a title like that encompass exactly? she wondered. Technique? Enthusiasm? Or was it more about equipment?”,"humor,lovers,romance",Romance
2718,"“Can you…make it different this time?”“Different, how?”“Different position, different…something. I want to learn it all.”Whoa, pressure. When Maira’s genius brain wanted to learn something, she really applied herself.”","humor,romance,sex-positions",Romance
2719,"“Inti dari hubungan adalah memiliki seseorang saat kita membutuhkannya"".”",romance,Romance
2720,“Caine was a murderer. A liar. A cad. A skulker in shadows and a heartless wretch. What sort of woman or God would love someone like him?”,"christian,romance",Romance
2721,"“Caine usually woke from the recurring dream mid-air, having yet to be dashed upon the rocks, whimpering and panting like a child crying for his mother. Now he lifted his eyes to a dark, empty room in Jizan and the unusual, lingering scent of roses, and wept in his hands for his Father.”","christian,romance",Romance
